date,ABY,AU,AUR,BAY,BITB,BLC,BLK,BLOCK,BSD,BSTY,BTB,BTC,BTS,BURST,CANN,CBX,CDN,CLAM,CLOAK,COVAL,CRW,CURE,DASH,DEM,DGB,DGC,DMD,DOGE,DOPE,DOT,DP,EFL,EMC,EMC2,FAIR,FLDC,FLO,FST,FTC,GAME,GLD,GRC,GRS,HYP,IOC,LTC,MAID,MINT,MONA,MUE,NAV,NEOS,NLG,NMC,NOBL,NVC,NXS,NXT,NYAN,OK,OMNI,ORB,PINK,PND,POT,PPC,PTC,PXI,QTL,RBY,RDD,SLR,SMC,SPR,START,SYS,TEK,THC,TIPS,TRC,TROLL,UIS,UNO,USDT,USNBT,VIA,VRC,VTC,WDC,XBC,XCP,XDN,XJO,XLM,XMG,XMR,XMY,XPM,XRP,XST,XVG,XWC,ZEIT,ZET
2016-11-15,-4.999999999999993,0.9776793949455964,-0.2806963129531326,1.1551155115511635,2.0408163265306145,0.5652911249293346,0.7815087091860295,-2.4683867363940126,2.9853079087214685,2.708333333333335,15.836577476728596,0.9361436554991442,-1.6132803366846082,-2.44698205546493,-7.064160725858725,1.043283582089538,-1.2411347517730653,-0.6316973241453749,17.686268095199154,3.2258064516129226,33.151478987298624,-0.41748864522641593,-0.4132231404958553,7.078367641747918,3.6363636363636154,0.32579532387886356,-4.14937451829015,-0.4484304932735439,-0.350262697022774,8.092485549132933,1.6666666666666607,1.498929336188426,-1.898457471157955,3.177966101694918,1.6801024636480033,-11.848958333333337,0.694444444444442,19.04761904761907,0.6963366636391077,5.357624831309038,1.3830631447681485,0.4034969737727101,-3.7079953650058006,3.571428571428581,-11.061186352576513,0.2577319587628857,1.8905999722526934,-7.500000000000018,-1.101854340231112,-4.522613065326631,-7.395057899090163,3.2863646217212272,-8.094317106291927,1.3660570605546152,-12.264150943396235,1.0322871030158831,3.1235210601041175,-3.6457605810867544,-2.2727272727272707,0.7881316643486347,-10.863509749303613,53.477984309845205,-2.314049586776845,19.999999999999996,-7.651096601372842,0.6010264980623958,10.526315789473673,-8.900083963056248,-1.5122873345935761,0.8775284570935904,2.3809523809523947,13.445420579622326,-3.2023289665211063,-7.97386790764274,-2.7634766807995037,10.489105238757524,50.0,0.9456264775413725,0.0,-1.3464337700145657,-14.28571428571428,-7.772020725388606,4.046242774566489,0.0,-0.7194999999999951,39.63730569948187,25.964912280701746,5.422237265188712,1.0116532206428275,16.666666666666675,-5.7915057915057915,0.0,-7.3482428115016045,-1.4361702127659526,-1.6682751964704368,-5.317769130998706,8.230452674897126,0.35462207907901444,-2.679673993578646,3.273116384465302,0.0,5.483870967741922,27.27272727272727,3.7236084452975104
2016-11-16,11.403508771929815,56.87726595654983,-1.5839443869893999,-1.3050570962479746,-16.000000000000014,4.6093310848791536,-4.1499638562134455,-2.0440406833218128,6.556381848535442,8.181203515889113,-1.0795594226623795,4.578286163963918,-3.8260456273764176,-2.842809364548493,0.06973500697351476,26.71088199234848,4.4883303411131115,0.8415756961309029,-11.054356764770601,19.843749999999982,-17.522407170294496,1.3798028194969225,-1.9709543568464882,-11.905564924114675,-3.50877192982455,3.256924546322826,7.081886853723218,-0.45045045045044585,-8.435852372583474,3.475935828876997,-2.4590163934426146,-2.894082008006049,1.0957898600115312,0.10266940451744144,-3.52326615293419,-6.499261447562777,0.525451559934309,-24.0,-8.26819001803969,0.4576312633184809,4.092586380409258,-2.3442732752846585,4.8134777376654725,3.4482758620689724,0.7156763966625679,3.341902313624656,-6.153293887554778,-27.027027027027028,-6.180124223602501,8.684210526315784,6.495101459792907,2.848787586226198,4.936419808363923,-1.3726444675411176,-4.301075268817211,1.4192982923386444,4.441749164098874,-2.0005798782255613,4.651162790697683,4.484820607175699,7.8125,-35.77980806424874,-5.076142131979711,-66.66666666666667,-12.735678027556197,-2.366500923967907,-4.285714285714281,-19.032258064516128,4.296471283035586,14.048595554023757,-13.953488372093027,-3.7488688118444746,0.0,3.6565204706797694,-7.879778867865772,-1.7203398720234908,4.761904761904767,6.323185011709587,0.0,1.5861305791220914,25.0,4.494382022471921,7.222222222222219,0.0,0.7247143195290073,-4.535988792548562,-13.872478496433926,-4.677818088419428,3.004563894523349,-21.904761904761916,-9.426229508196727,1.7045454545454586,2.4137931034482696,-4.371289800323808,-0.565526266591887,-9.86301369863013,-3.802281368821281,1.3503132521893502,-0.4948610582413471,1.371365880416886,4.761904761904767,0.0,-50.0,3.4048852701702437
2016-11-17,-12.598425196850393,12.228024758816524,3.525433370731479,-7.933884297520654,-11.904761904761907,-2.901665771090811,4.449624627198245,-2.8306451612903127,-3.332858567155683,-0.3750000000000142,8.356653201477915,-0.432679387261492,2.594514455151975,2.2375215146299476,4.84320557491289,6.089855680678946,2.577319587628857,-2.7703454090855284,6.930319169715982,0.5215123859191539,15.609718233330728,12.749085455908737,-4.550264550264549,-2.833078101071984,-0.7272727272727209,-2.349458884469513,-2.16611972143701,1.3574660633484115,-9.021113243762002,-0.2583979328165342,0.0,-4.272742465600798,2.012758012654281,-0.8205128205128198,2.5152643907683903,-1.579778830963674,-3.7242731133616425,34.210526315789465,-0.1966568338249708,-1.0096209574591342,-17.311204210978616,-3.566529492455417,6.3145809414466125,23.333333333333318,0.36597565621072636,-1.990049751243772,-1.9402492910373992,11.111111111111116,-2.1764316451506116,12.953995157384979,-10.36850657860251,-3.047411740697925,-0.8299020758218978,-0.13250510233574486,-7.86516853932584,-1.6930741997168597,1.588148520134336,1.4053254437869755,-2.2222222222222254,-5.811138014527851,4.057971014492745,-8.07698375138034,1.7825311942959,250.0,4.0095564558013885,-2.8468959273192818,-0.497512437810943,-8.42344906089927,-3.095507738769354,-3.0195338942075267,2.7027027027027195,3.6883477188656144,29.624060150375954,2.124964818463271,-4.851660890879894,-4.867114953570284,-31.818181818181813,-5.286343612334798,50.0,2.8322440087146017,-2.2222222222222254,-0.5376344086021501,-6.735751295336778,0.0,-0.001399999999995849,-12.604608733589817,-3.205743327291466,-4.927585045469862,-3.236923076923093,4.878048780487809,7.239819004524883,-4.469273743016744,7.407407407407396,2.708803611738153,-4.404230317273794,3.1914893617021267,-0.39525691699605625,-1.7517264611756733,-1.4664626370823775,-10.912698412698418,0.0,-0.3058103975535076,42.85714285714286,-5.297065139584833
2016-11-18,-25.225225225225223,-33.99527488666113,-5.270629178496211,16.517055655296218,2.7027027027027195,-0.16602102933037655,-1.2931175949325469,2.5593410241513848,7.028142036245755,6.022584692597244,-0.33276414313896385,1.4318875003374032,-1.6859344894027073,-6.3973063973064015,-5.117979395147887,-18.631738566687904,0.16750418760469454,5.256995826325861,12.352189003227188,-6.355382619974059,-14.092923324828776,-14.566119866188377,-0.77605321507761,7.998423955870759,-3.663003663003672,0.14208581983516932,-5.290173546918176,-2.678571428571419,7.805907172995785,1.5544041450777257,7.563025210084029,-1.0300279329608975,-4.524633835110137,0.9307135470527417,3.629757267006295,2.5682182985553803,2.2734984730234276,-13.725490196078438,4.53201970443351,-1.5860841461843966,20.305293926599543,4.148885727833096,-5.399568034557223,-18.918918918918916,0.024829650859636843,0.50761421319796,-7.607876896588827,6.666666666666665,-0.135352339057615,-0.1071811361200492,-3.652260366103277,0.5781239037395691,-4.9178211857843435,1.3334876824919073,1.2195121951219523,3.050333785828241,4.473692340964552,-0.8169219547775275,2.272727272727293,8.85720962841785,4.73537604456824,-4.084434528917114,-6.479859894921192,-71.42857142857143,5.832417856786187,2.7700452703164125,1.4999999999999902,-5.593536357986329,1.4218932606155033,5.836968714944546,-10.526315789473696,-0.02527016782364333,-27.49419953596288,-0.01377979881493907,15.181664741938361,-1.581958936385064,53.33333333333332,-9.069767441860455,0.0,27.966101694915267,2.272727272727293,1.6216216216216273,3.8888888888888973,0.0,0.001400019600272806,-6.680281370546847,-0.5654488709381233,1.7075849364084128,1.5899262274230441,2.9069767441860517,-5.485232067510548,1.1695906432748426,-10.344827586206895,-0.7142857142857117,5.8068639984266035,-1.0309278350515538,-8.333333333333337,4.00480027430139,0.6600232949398155,-0.22946615374233037,4.545454545454541,-3.0674846625766916,9.999999999999986,-1.851851851851849
2016-11-19,18.07228915662651,-0.05562542323691577,0.04995085480414829,1.848998459167972,7.8947368421052655,0.388026607538805,-0.3857024106400764,-0.9124106050030889,0.5231277533039647,-8.579881656804744,-0.038708235675943836,0.003991537939573853,1.4453699167074952,-2.517985611510798,-2.276707530647981,-0.15800135043889663,0.16722408026756952,-1.2839496301077058,-2.4756660668993513,-1.1080332409972304,14.88081281750684,-3.3117894041609697,-5.251396648044682,-19.883254286756657,3.041825095057016,3.8687097994702935,-8.044588692301414,0.917431192660545,2.935420743639927,-2.5510204081632626,0.0,1.8168989239724764,-3.0111660747280333,-3.688524590163933,-1.9121633833363405,-2.5039123630673066,0.5972130059721303,27.27272727272727,-3.000314169022933,2.1357733105676235,-3.655310188434757,3.346232642840863,-12.043378995433795,0.0,0.7110155997886558,-0.2525252525252486,0.1688795713953084,-6.249999999999989,4.701397712833555,2.0386266094420735,-10.191508088257606,-1.8527561142347104,-1.4729173265758622,-1.498282028524478,0.0,-1.701417690973528,-0.10646162945436854,-2.529783791734086,0.0,-5.452984113353365,1.0638297872340496,14.88475739683468,-6.367041198501866,250.0,-0.4057752194017272,-3.318806308507105,0.0,-4.542462146148784,-0.9458421355867053,1.8813373688363333,11.764705882352944,-2.9454621149042404,-3.84000000000001,-1.589489158397639,-0.7789603578590154,3.511171910624711,-34.78260869565217,11.508951406649626,0.0,-4.608167770419424,-15.555555555555555,-4.255319148936154,-5.3475935828877,0.0,0.0,5.796819530224173,-13.673793434511284,-3.288167473614534,-0.23788656566920974,6.214689265536721,0.44642857142855874,0.0,12.937062937062937,-0.6087437742113955,-2.035410567405549,-2.529761904761907,4.329004329004338,-2.12474862361125,0.2699922859346948,-1.7249543394439515,0.0,4.746835443037978,9.090909090909104,4.774740084713125
2016-11-20,-18.367346938775498,-11.528130671506343,-3.256458158861053,-9.379727685325268,-9.756097560975618,-3.2026504693539404,-3.2611235354985113,1.3694784446236508,-11.599561763900311,0.7766990291262266,-7.590018190600778,-2.739416194353539,-1.7145617000724478,-8.302583025830245,-4.516129032258053,-1.1266957921361231,-3.005008347245408,-1.6963984800686283,1.5415564496410017,-0.7002801120448154,-10.932716511327312,-7.570139058306912,0.3537735849056478,5.191256830601088,0.3690036900369176,-2.8412712867680545,1.2050336850133458,-0.4545454545454519,-5.513307984790861,-17.277486910994778,-3.124999999999989,-7.08015708015709,1.8638894073984558,5.7446808510638325,2.340064858490565,-4.815409309791329,-3.0013192612137196,-21.42857142857143,-1.765182186234815,0.9727456474000862,0.056041246357319,-1.9823788546255439,6.748864373783259,-3.3333333333333326,-6.98636600515502,-0.75949367088608,2.668449508749471,-3.3333333333333326,-0.6189320388349517,-12.302839116719245,-5.02517657395829,-3.0988358043469,-7.490757113004342,-2.4377297220140592,-3.6144578313252906,-0.626420413681994,-10.722638325586908,-2.3389165534932865,28.888888888888875,-2.0208900999091672,-2.894736842105261,-17.88191986408041,-0.5999999999999894,0.0,-3.278377866211857,-1.592454538839072,-4.679802955665036,-6.206896551724128,-2.1811836556637987,-1.1640205524184988,0.0,-1.6208349291459312,5.32445923460898,-1.7131920455606298,1.7800233190827797,11.354625550660803,0.0,-14.449541284403677,0.0,-6.739947931732715,-2.6315789473684292,0.5555555555555536,-2.259887005649719,0.0,0.0,3.2038611813376194,10.608264179998294,-2.892130379974789,-2.083333333333326,-9.57446808510638,-1.7777777777777781,-4.046242774566478,2.1671826625387025,-2.0044543429844075,-7.224514966083206,0.45801526717557106,5.809128630705396,-3.044950064839913,-1.8976791896397005,-14.551211453744495,-4.347826086956519,-11.782477341389729,-16.666666666666664,-1.2862918044836413
2016-11-21,11.249999999999982,11.713301058504943,6.032961544864324,11.35225375626041,0.0,-2.110667427267532,0.9833689876475038,2.6052760112187157,-25.453137103020907,3.0828516377649384,-8.169930405256542,1.1244408574203613,-1.4987714987714895,10.462776659959761,-0.6756756756756799,-33.08481532147742,-0.3442340791738441,-0.9599496188305467,-2.5273366097131045,-2.961918194640334,1.32141765963949,7.28218122311084,0.8225616921269108,2.3809523809523725,1.1029411764705843,-5.689380448026993,-1.3615011680775724,1.3698630136986356,10.060362173038207,-1.898734177215189,1.6129032258064502,-2.187694220012437,-4.375852237510857,9.45674044265592,-4.2058262215980635,-0.1686340640809525,3.6722203332199888,0.0,0.16485328058026827,3.21836295565594,-6.469138568388033,2.292134831460668,-2.006079027355623,3.4482758620689724,6.990971210084984,0.5102040816326481,4.193091732729348,3.4482758620689724,-1.0786827858509263,0.23980815347721673,0.8931113008824321,-3.654153647552394,6.426709693434285,-1.3460193215952931,1.2499999999999956,1.4556630697265982,17.02755579135855,0.35537700865264643,-10.344827586206906,1.2050984936268883,0.27100271002711285,28.001724137931028,2.6156941649899457,0.0,-2.811520376175558,-0.6630651356736461,1.2919896640826822,-4.852941176470593,-1.95233140082256,2.0355891864075826,2.631578947368407,-6.0466854571219475,6.951026856240117,-12.182379482308248,-10.035130594165265,-8.268222727722286,0.0,1.072386058981234,-33.333333333333336,1.8610421836228408,0.0,-1.6574585635359185,3.4682080924855585,0.0,1.0000000000000009,-4.9527881703189,-4.57498646453709,1.9100956902307065,-5.742117405793379,3.529411764705892,0.452488687782826,-0.6024096385542133,-14.54545454545454,-0.28409090909090606,3.8500869209530553,3.3434650455927084,-4.313725490196085,0.03300387361253598,-1.1109658868121763,3.536329950056394,0.0,9.246575342465757,39.99999999999999,-2.2338049143708183
2016-11-22,1.1235955056179803,-7.9914796724080865,-1.2261751499356377,21.439280359820103,21.621621621621646,22.14452214452216,-0.18450814910992985,5.849703834206044,725.7481296758104,-3.613707165109037,2.5044181316673964,1.6367940480216392,0.19955101022697264,-4.189435336976322,4.87528344671202,103.96197485433913,2.590673575129543,1.48552581730661,34.04639985626374,2.6162790697674465,-19.170750094232947,-18.410175663041883,0.5827505827505908,5.877378435517988,-1.454545454545475,3.2399125422381214,-2.556854356075078,0.9009009009008917,-14.80804387568555,-2.9032258064516148,1.5873015873015817,-1.2581014105985444,-1.6683387629493507,-1.2867647058823484,-0.89463594331467,-7.094594594594583,-0.13119055428009174,2.272727272727293,3.209348255431199,-5.072990253062681,-3.8744835020060986,-0.812829525483294,-4.466501240694787,0.0,5.165202991982221,0.2538071065989911,-2.0746718839162015,-23.33333333333334,2.2673031026253065,-5.622009569377995,-8.541703403279843,-0.2740643746764526,1.6840042916452802,1.5896188158961877,11.111111111111116,-1.527274802462475,1.6575994559673735,-1.1085450346420278,-1.9230769230769162,-1.8319212273872232,14.054054054054044,3.215204536576821,-5.686274509803935,0.0,0.745892551154137,4.911063229680623,-0.25510204081632404,3.3230293663060406,-8.035578915449527,0.6051992114070925,0.0,6.901581197997819,1.6248153618906969,7.279610600324493,3.0390492359932075,7.202156334231802,0.0,13.52785145888593,50.0,0.8830694275274054,2.7027027027027195,3.93258426966292,4.469273743016755,0.0,0.0,-4.910965323336458,17.02532928064844,-4.003348254904104,4.337775360348117,6.25,-5.855855855855873,-3.6363636363636376,1.0638297872340274,-1.139601139601143,-0.8369848850376616,13.088235294117645,-10.655737704918023,0.2882544974647461,-1.7446471054718526,1.9372909048471332,4.545454545454541,-0.9404388714733591,7.14285714285714,-8.644325971058631
2016-11-23,-8.888888888888891,-0.9233757766867523,-0.033379428734914285,14.19753086419755,-17.777777777777793,-3.72137404580154,-3.9263341662958195,13.981575494573262,-86.64653328299987,-2.779573367808663,-7.586387306404941,-0.8997138484062028,0.7717201891959347,3.4220532319391594,-1.009009009009021,-13.763932322989325,-22.22222222222222,5.332355429852997,-5.9394660344639805,-2.1246458923512845,4.7192687931356,0.11760094080754957,-1.3904982618771822,2.7555910543131112,-3.3210332103320805,-4.861378513669623,0.8781329221440926,-2.232142857142849,0.6437768240343367,8.97009966777409,-18.75,-3.7451737451737355,-1.0953674725728169,-4.283054003724396,-4.4870092926227905,-0.909090909090915,4.30213464696223,0.0,-2.296284484133315,6.417389358908676,-4.167704958883622,-0.2657807308970028,5.4545454545454675,0.0,-5.9790727407307624,-0.5063291139240533,2.139438085327794,30.434782608695656,-3.126383132820987,0.8871989860583129,3.1427139166313234,-5.261229350514518,-7.881457014404991,-1.3562646837435244,-1.1111111111111183,-0.030183758723101306,4.130780165565695,1.9305620426592007,1.9607843137254832,-4.222066713319328,-5.450236966824629,-5.457535104661493,0.4158004158004047,-57.14285714285714,-2.871435717858939,4.170674403569907,-1.0230179028133057,5.833956619296932,-16.08506896741222,-3.356423460784763,0.0,-2.8652051226394692,10.319767441860472,-5.78241580963903,-0.9639149777557976,-0.06034396057528202,0.0,-0.9345794392523366,-33.333333333333336,-0.8753395713854473,-10.526315789473696,0.540540540540535,-0.5347593582887722,0.0,-1.1460396039603915,-0.21190616991918487,14.236736390081738,1.3913636880615643,-0.2867196663625782,-13.36898395721925,3.8277511961722466,3.1446540880503138,-1.7543859649122862,-0.11527377521614035,-1.509359018916634,2.860858257477239,-0.4587155963302836,-2.160889289053569,-5.017487220877048,2.4042130972370623,-4.347826086956519,6.012658227848111,-33.33333333333333,8.170070862859525
2016-11-24,8.536585365853643,-0.5250788961256969,0.34821598931500386,-11.783783783783786,2.7027027027027195,-10.852329038652119,-3.4205088006840967,-5.245517555562795,-5.258198266113833,0.3989361702127825,-3.1655721883882104,-0.5774990263097912,-0.7411067193676013,-0.5514705882352922,-2.4390243902438935,0.1336649774513088,29.43722943722944,-1.2141444492779208,0.4568894113875066,1.7366136034732138,-1.674385464909156,6.535750858382028,7.285546415981203,-6.99572483482317,-1.9083969465648942,-3.915815035920267,1.577761081893314,-0.45662100456620447,7.462686567164178,-5.182926829268286,27.884615384615397,6.999598876855173,0.7024010292609129,-4.280155642023342,-7.644349138273365,-0.9174311926605561,-4.880352644836283,-2.2222222222222254,-1.5178717153582433,0.7385851253935094,0.2145225248650906,-5.240950477459472,-4.802955665024622,0.0,-4.5546772398541435,-0.5089058524173073,-2.6651452789437258,-3.3333333333333326,-1.2875893005482641,-0.6281407035175879,23.455959324061617,-2.233610520208862,-1.7280876494023878,0.7098856783454677,-8.988764044943808,3.6320817381432446,-6.726625445006562,-1.7565297082633213,0.0,-8.207501217730151,3.007518796992481,-1.5225133202661167,-0.41407867494823725,0.0,-4.274824886691397,-0.04049103899248507,-2.325581395348819,-6.855123674911667,-1.2442698100851413,-2.408459670384089,-15.384615384615374,-2.6847565841979226,-9.222661396574438,-2.37572903847183,7.087596705764909,2.445406058166455,46.66666666666666,-0.4716981132075415,0.0,-1.705237515225333,8.823529411764696,-4.301075268817211,-1.0752688172043001,0.0,0.15774845381475444,-5.002716183515233,-8.127444144663054,2.1350583308405557,-0.9541236439681078,-5.555555555555558,-5.529953917050701,-11.585365853658535,-0.35714285714284477,-2.4235429890363536,-1.6988455915713074,-1.2642225031605614,-4.608294930875578,-0.6158638020741125,-1.5720152952839572,-0.37266154878139446,0.0,1.7910447761193993,29.999999999999982,-0.6936416184971206
