7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
7.399712174306365131e-02,8.747318650555376829e-01,1.154033521317815669e+00,1.286131721231133663e-04,1.313088175227031584e+00,1.174101051472905555e+00,7.079390217749180758e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01,9.999999999999913403e-01
