-6.731393323355124858e-01,1.799226179916068036e-01,-2.030667836365834811e-01,1.678418863333261055e-02,-6.719186712598684830e-02,0.000000000000000000e+00,-3.027889025992474073e-02,-4.567529447478218402e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.220869041403332078e-01,5.803742355943582870e-02,-0.000000000000000000e+00,0.000000000000000000e+00,-7.735057999833976940e-03,3.468979189768219840e-01,0.000000000000000000e+00,5.587166140981651014e-03,-0.000000000000000000e+00,-4.152943703629878580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.799466609539786210e-01,-1.837074417330084308e-01,2.564069153553039191e-03,-3.431952225711933785e-02,3.913850473524452256e-01,-1.247536365196462264e-02,-0.000000000000000000e+00,-2.531139358831391642e-03,-0.000000000000000000e+00,1.785390272703928083e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.463983575754798316e-01,-3.352029630535990901e-01,-4.834608525329034401e-02,2.536690673705773932e-02,1.810946857649629871e-02,0.000000000000000000e+00,-5.833132087796876197e-01,4.726174863941763268e-03,-2.429934301152142373e-02,-1.234368043299695350e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.149478336280979951e-01,-9.345072041413221564e-02,-0.000000000000000000e+00,-2.321822856408342073e-01,-4.694356880757405708e-04,-4.651166913250326385e-02,-2.430630217235089235e-02,3.521611720058959172e-02,1.000148923032387685e-03,-4.508411890833750012e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.325000624792685100e-01,-1.096590807283195912e-01,-0.000000000000000000e+00,6.244004199147288985e-03,3.881799803440875163e-01,1.010117217854614308e-01,1.014217172729291183e-02,1.771710294165887087e-03,-4.921912395714194560e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.491078414943481034e-01,4.283453830402071325e-03,1.823024350238314217e-02,-0.000000000000000000e+00,1.801733395959578127e-02,2.791460675926777935e-01,1.377836236152512640e-02,8.671996209180413140e-02,1.150118020798402557e-02,-3.010339025612312341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.698206637710626632e-01,-4.892589876899821472e-02,-2.495290796817310058e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,1.260257772479288566e-02,-0.000000000000000000e+00,1.370497724606581542e-02,-2.175871374487288804e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.327839101091916385e-01,1.426311443345478283e-02,1.987586743298769276e-02,-2.583323572564381054e-01,1.068039024839199762e-02,2.198499703770493210e-02,-1.032099262002543136e-02,3.719644834431010127e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.856739725726064272e-01,1.374106829086366340e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,1.243159598664094270e-02,-1.398810758816807116e-02,-2.898158047223848843e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.756729224708949433e-01,1.230149914552627483e-01,1.038988788039967893e-02,-5.597172962412362285e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.623559133782921569e-03,0.000000000000000000e+00,1.242301888643367784e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.613335211493456489e-01,-9.388175719203706304e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.245986562887188120e-01,0.000000000000000000e+00,-1.436888548700899267e-03,-0.000000000000000000e+00,-1.422031814834817318e-02,-1.032202523397195669e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
