1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
1.000000000000002887e+00,9.999999999999960032e-01,9.999999999999982236e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01,9.999999999999983347e-01
